날짜,Negative,Positive,X_t,nsi
2021/11/27,251.0,220.0,-0.0658174097664543,116.218
2021/11/28,210.0,223.0,0.0300230946882217,120.737
2021/11/29,244.0,239.0,-0.010351966873706,118.641
2021/11/30,242.0,231.0,-0.0232558139534883,117.897
2021/12/01,492.0,289.0,-0.2599231754161332,106.441
2021/12/02,762.0,334.0,-0.3905109489051095,100.122
2021/12/03,896.0,336.0,-0.4545454545454545,97.023
2021/12/04,938.0,344.0,-0.4633385335413416,96.602
2021/12/05,993.0,370.0,-0.4570799706529714,96.911
2021/12/06,1067.0,361.0,-0.4943977591036415,95.104
2021/12/07,1134.0,367.0,-0.5109926715522984,94.307
2021/12/08,956.0,275.0,-0.553208773354996,92.267
2021/12/09,924.0,299.0,-0.5110384300899428,94.336
2021/12/10,917.0,302.0,-0.5045118949958983,94.665
2021/12/11,904.0,300.0,-0.5016611295681063,94.814
2021/12/12,897.0,302.0,-0.4962468723936614,95.088
2021/12/13,808.0,305.0,-0.4519317160826595,97.265
2021/12/14,737.0,454.0,-0.2376154492023509,107.765
2021/12/15,776.0,566.0,-0.1564828614008941,111.708
2021/12/16,659.0,537.0,-0.1020066889632107,114.317
2021/12/17,600.0,496.0,-0.0948905109489051,114.599
2021/12/18,596.0,495.0,-0.0925756186984418,114.644
2021/12/19,567.0,466.0,-0.0977734753146176,114.326
2021/12/20,548.0,500.0,-0.0458015267175572,116.767
2021/12/21,603.0,382.0,-0.2243654822335025,108.064
2021/12/22,599.0,469.0,-0.1217228464419475,113.007
2021/12/23,592.0,435.0,-0.1528724440116845,111.455
2021/12/24,547.0,448.0,-0.0994974874371859,113.989
2021/12/25,522.0,452.0,-0.0718685831622176,115.256
2021/12/26,704.0,541.0,-0.1309236947791164,112.351
2021/12/27,924.0,660.0,-0.1666666666666666,110.59
2021/12/28,925.0,750.0,-0.1044776119402985,113.544
2021/12/29,1021.0,645.0,-0.2256902761104441,107.669
2021/12/30,1092.0,832.0,-0.1351351351351351,112.006
2021/12/31,1240.0,1053.0,-0.0815525512429132,114.531
2022/01/01,110.0,42.0,-0.4473684210526316,96.887
2022/01/02,157.0,116.0,-0.1501831501831501,111.208
2022/01/03,293.0,593.0,0.3386004514672686,134.189
2022/01/04,554.0,873.0,0.2235459004905396,128.353
2022/01/05,672.0,982.0,0.1874244256348246,126.357
2022/01/06,895.0,1145.0,0.1225490196078431,123.122
2022/01/07,957.0,1239.0,0.1284153005464481,123.187
2022/01/08,898.0,1211.0,0.148411569464201,123.886
2022/01/09,1001.0,1179.0,0.081651376146789,120.675
2022/01/10,1167.0,914.0,-0.1215761653051417,111.369
2022/01/11,1267.0,764.0,-0.2476612506154603,105.609
2022/01/12,2147.0,942.0,-0.3900938815150534,99.109
2022/01/13,2613.0,907.0,-0.4846590909090909,94.796
2022/01/14,2776.0,935.0,-0.4960926973861493,94.284
